used,year,doy,sod,time,ref_clock,n_isb,n_unknowns,x_m,y_m,z_m,clock_m,gps_isb_m,gal_isb_m,glo_isb_m,geo_isb_m,bds_isb_m,qzss_isb_m,irnss_isb_m
1,2015,006,765.00,00:12:45.00,GPS,0,4,4637952.5243,121208.9028,4362374.6419,2522270.5043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,770.00,00:12:50.00,GPS,0,4,4637952.6553,121208.9030,4362374.6311,2522270.2698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,775.00,00:12:55.00,GPS,0,4,4637952.1870,121208.5320,4362374.4645,2522269.8928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,780.00,00:13:00.00,GPS,0,4,4637952.1284,121208.4262,4362373.8342,2522269.7206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,785.00,00:13:05.00,GPS,0,4,4637952.2061,121208.5077,4362374.5083,2522269.9852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,790.00,00:13:10.00,GPS,0,4,4637951.8598,121208.1173,4362374.5913,2522270.0407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,795.00,00:13:15.00,GPS,0,4,4637952.0518,121208.2235,4362374.8314,2522270.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,800.00,00:13:20.00,GPS,0,4,4637953.0183,121208.5518,4362375.1990,2522270.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,805.00,00:13:25.00,GPS,0,4,4637951.0912,121208.1260,4362373.9280,2522269.3214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,810.00,00:13:30.00,GPS,0,4,4637952.7176,121208.6953,4362374.7829,2522270.4687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,815.00,00:13:35.00,GPS,0,4,4637952.4231,121208.6796,4362375.0242,2522270.4489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,820.00,00:13:40.00,GPS,0,4,4637952.3753,121208.4731,4362374.7220,2522270.3392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,825.00,00:13:45.00,GPS,0,4,4637953.8361,121208.8920,4362375.7822,2522271.6427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,830.00,00:13:50.00,GPS,0,4,4637952.8197,121208.6189,4362375.1252,2522270.5627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,835.00,00:13:55.00,GPS,0,4,4637952.6284,121209.1072,4362375.5695,2522270.8899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,840.00,00:14:00.00,GPS,0,4,4637952.3245,121208.7603,4362375.3760,2522270.8791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,845.00,00:14:05.00,GPS,0,4,4637952.0246,121208.5734,4362375.2691,2522270.4864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,850.00,00:14:10.00,GPS,0,4,4637953.1469,121208.8996,4362374.8892,2522270.9588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,855.00,00:14:15.00,GPS,0,4,4637951.7542,121208.5845,4362373.9701,2522269.4198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,860.00,00:14:20.00,GPS,0,4,4637952.5136,121208.6571,4362374.4277,2522270.2475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,865.00,00:14:25.00,GPS,0,4,4637952.1594,121208.5837,4362375.0191,2522270.4533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,870.00,00:14:30.00,GPS,0,4,4637950.8719,121207.9407,4362374.1474,2522269.5157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,875.00,00:14:35.00,GPS,0,4,4637951.7693,121208.6437,4362375.2925,2522270.5731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,880.00,00:14:40.00,GPS,0,4,4637952.1695,121208.7583,4362374.9355,2522270.2711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,885.00,00:14:45.00,GPS,0,4,4637951.3085,121208.4270,4362375.3031,2522270.0964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,890.00,00:14:50.00,GPS,0,4,4637952.3139,121208.6196,4362374.0230,2522269.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,895.00,00:14:55.00,GPS,0,4,4637951.7642,121208.5570,4362374.0274,2522269.6733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,900.00,00:15:00.00,GPS,0,4,4637952.7255,121208.6712,4362374.6991,2522270.3376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,905.00,00:15:05.00,GPS,0,4,4637951.3323,121208.4896,4362375.3459,2522270.1616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,910.00,00:15:10.00,GPS,0,4,4637951.1321,121208.4188,4362373.7287,2522269.2165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,915.00,00:15:15.00,GPS,0,4,4637951.5668,121208.4957,4362374.8021,2522270.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,920.00,00:15:20.00,GPS,0,4,4637952.6037,121208.4825,4362374.8347,2522270.1910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,925.00,00:15:25.00,GPS,0,4,4637952.3220,121208.5476,4362374.5536,2522270.1050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,930.00,00:15:30.00,GPS,0,4,4637952.1848,121208.8865,4362374.9026,2522270.1717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,935.00,00:15:35.00,GPS,0,4,4637951.7930,121208.6643,4362374.2915,2522269.5099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,940.00,00:15:40.00,GPS,0,4,4637951.1694,121208.3963,4362374.2709,2522269.4794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,945.00,00:15:45.00,GPS,0,4,4637951.3530,121208.7713,4362374.5414,2522269.6820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,950.00,00:15:50.00,GPS,0,4,4637952.2103,121208.8929,4362374.6314,2522270.0806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,955.00,00:15:55.00,GPS,0,4,4637951.5282,121208.4704,4362374.5991,2522269.8302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,960.00,00:16:00.00,GPS,0,4,4637951.4534,121208.1917,4362375.2015,2522269.7550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,965.00,00:16:05.00,GPS,0,4,4637952.2340,121208.8490,4362375.4976,2522270.4748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,970.00,00:16:10.00,GPS,0,4,4637951.6480,121208.5347,4362374.9751,2522269.7507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,975.00,00:16:15.00,GPS,0,4,4637952.2389,121208.8716,4362375.8366,2522270.6699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,980.00,00:16:20.00,GPS,0,4,4637951.9214,121208.8301,4362375.1552,2522270.3774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,985.00,00:16:25.00,GPS,0,4,4637952.2409,121208.5282,4362375.0410,2522270.0768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,990.00,00:16:30.00,GPS,0,4,4637951.6947,121208.6472,4362374.7339,2522269.8438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,995.00,00:16:35.00,GPS,0,4,4637952.2384,121208.0688,4362375.8901,2522270.8566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1000.00,00:16:40.00,GPS,0,4,4637951.6542,121208.2693,4362375.6061,2522270.3870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1005.00,00:16:45.00,GPS,0,4,4637950.9793,121208.1726,4362374.8231,2522269.7569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1010.00,00:16:50.00,GPS,0,4,4637951.1128,121208.5768,4362374.1816,2522269.4506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1015.00,00:16:55.00,GPS,0,4,4637951.7728,121208.3461,4362374.4846,2522269.8092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1020.00,00:17:00.00,GPS,0,4,4637952.7325,121208.5202,4362376.5256,2522271.4324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1025.00,00:17:05.00,GPS,0,4,4637951.2816,121208.4091,4362374.9437,2522269.8175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1030.00,00:17:10.00,GPS,0,4,4637952.5041,121208.7262,4362374.7600,2522270.5655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1035.00,00:17:15.00,GPS,0,4,4637951.4252,121208.7272,4362374.4538,2522269.7718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1040.00,00:17:20.00,GPS,0,4,4637953.3387,121208.7848,4362375.9698,2522271.2892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1045.00,00:17:25.00,GPS,0,4,4637952.1154,121208.1470,4362374.5172,2522269.8614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1050.00,00:17:30.00,GPS,0,4,4637952.8870,121208.6905,4362375.8871,2522271.2114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1055.00,00:17:35.00,GPS,0,4,4637952.1235,121208.3449,4362375.6232,2522270.4320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1060.00,00:17:40.00,GPS,0,4,4637953.2195,121208.6855,4362375.9536,2522271.1960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1065.00,00:17:45.00,GPS,0,4,4637952.7602,121208.6624,4362375.5082,2522270.5064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1070.00,00:17:50.00,GPS,0,4,4637952.6636,121208.2375,4362375.6392,2522270.6468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1075.00,00:17:55.00,GPS,0,4,4637950.9076,121208.2209,4362374.6636,2522269.3920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1080.00,00:18:00.00,GPS,0,4,4637953.3091,121208.7342,4362376.1494,2522271.1219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1085.00,00:18:05.00,GPS,0,4,4637952.8516,121208.7176,4362376.1771,2522270.8597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1090.00,00:18:10.00,GPS,0,4,4637951.8761,121208.6689,4362375.3088,2522270.2460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1095.00,00:18:15.00,GPS,0,4,4637951.9080,121208.8056,4362374.5844,2522269.7469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1100.00,00:18:20.00,GPS,0,4,4637952.9734,121208.8826,4362375.6977,2522270.9571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1105.00,00:18:25.00,GPS,0,4,4637952.0304,121208.4938,4362375.0511,2522269.9769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1110.00,00:18:30.00,GPS,0,4,4637952.2566,121208.5800,4362375.1458,2522270.2280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1115.00,00:18:35.00,GPS,0,4,4637952.3821,121208.7307,4362374.9884,2522270.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1120.00,00:18:40.00,GPS,0,4,4637952.5924,121209.0343,4362375.1952,2522270.6086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1125.00,00:18:45.00,GPS,0,4,4637951.6621,121208.1616,4362374.5858,2522269.8676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1130.00,00:18:50.00,GPS,0,4,4637951.5414,121208.3302,4362374.6591,2522269.5745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1135.00,00:18:55.00,GPS,0,4,4637951.3917,121208.3936,4362374.5287,2522269.7812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1140.00,00:19:00.00,GPS,0,4,4637951.9294,121208.5869,4362374.9415,2522270.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1145.00,00:19:05.00,GPS,0,4,4637950.9494,121208.3770,4362374.5342,2522269.2624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1150.00,00:19:10.00,GPS,0,4,4637952.0773,121208.7024,4362375.0875,2522270.0602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1155.00,00:19:15.00,GPS,0,4,4637951.5707,121208.3733,4362373.9651,2522269.4174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1160.00,00:19:20.00,GPS,0,4,4637951.5219,121208.6071,4362375.4235,2522270.3157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1165.00,00:19:25.00,GPS,0,4,4637951.9481,121208.4777,4362374.8264,2522270.0778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1170.00,00:19:30.00,GPS,0,4,4637951.4696,121208.6082,4362374.1015,2522269.3135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1175.00,00:19:35.00,GPS,0,4,4637951.2677,121208.0820,4362374.7717,2522269.7591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1180.00,00:19:40.00,GPS,0,4,4637951.7223,121208.4986,4362374.6851,2522270.0804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1185.00,00:19:45.00,GPS,0,4,4637951.2942,121208.2901,4362374.3231,2522269.4781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1190.00,00:19:50.00,GPS,0,4,4637952.5009,121208.0323,4362374.9448,2522270.1976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1195.00,00:19:55.00,GPS,0,4,4637951.9460,121208.4033,4362373.5841,2522269.3360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1200.00,00:20:00.00,GPS,0,4,4637951.3160,121208.0226,4362374.5964,2522269.6123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1205.00,00:20:05.00,GPS,0,4,4637952.6523,121208.6404,4362374.8243,2522270.0730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1210.00,00:20:10.00,GPS,0,4,4637951.2190,121208.1474,4362374.5583,2522269.5138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1215.00,00:20:15.00,GPS,0,4,4637951.2039,121208.4599,4362374.2026,2522269.2121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1220.00,00:20:20.00,GPS,0,4,4637951.1975,121208.1473,4362374.4752,2522269.3904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1225.00,00:20:25.00,GPS,0,4,4637952.0377,121208.9555,4362374.9215,2522269.9639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1230.00,00:20:30.00,GPS,0,4,4637953.0999,121208.6394,4362375.6781,2522271.0742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1235.00,00:20:35.00,GPS,0,4,4637951.5858,121208.5756,4362375.8010,2522270.4633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1240.00,00:20:40.00,GPS,0,4,4637952.3813,121208.8263,4362375.4004,2522270.3859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1245.00,00:20:45.00,GPS,0,4,4637952.2950,121208.3904,4362375.7125,2522270.5916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1250.00,00:20:50.00,GPS,0,4,4637951.9230,121208.5499,4362376.1094,2522270.3886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1255.00,00:20:55.00,GPS,0,4,4637952.2745,121208.9143,4362375.7689,2522270.7319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1260.00,00:21:00.00,GPS,0,4,4637952.5075,121208.8599,4362376.0032,2522270.5874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1265.00,00:21:05.00,GPS,0,4,4637951.4242,121208.2236,4362375.8476,2522270.3189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1270.00,00:21:10.00,GPS,0,4,4637951.6627,121208.4473,4362375.5178,2522270.3363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1275.00,00:21:15.00,GPS,0,4,4637952.6991,121208.5733,4362375.9226,2522271.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1280.00,00:21:20.00,GPS,0,4,4637952.8139,121208.7503,4362376.1827,2522271.1174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1285.00,00:21:25.00,GPS,0,4,4637951.6094,121208.5239,4362375.9663,2522270.5765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1290.00,00:21:30.00,GPS,0,4,4637952.7823,121208.7261,4362376.0361,2522270.9581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1295.00,00:21:35.00,GPS,0,4,4637952.9133,121208.3055,4362375.9961,2522271.2658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1300.00,00:21:40.00,GPS,0,4,4637952.5812,121208.6762,4362376.5311,2522271.4625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1305.00,00:21:45.00,GPS,0,4,4637952.7545,121208.5337,4362376.2285,2522271.0511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1310.00,00:21:50.00,GPS,0,4,4637952.8586,121208.7614,4362375.6726,2522270.6891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1315.00,00:21:55.00,GPS,0,4,4637952.9234,121209.0235,4362376.3112,2522271.2003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1320.00,00:22:00.00,GPS,0,4,4637952.5025,121208.5833,4362375.9655,2522270.7102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1325.00,00:22:05.00,GPS,0,4,4637953.2589,121209.2913,4362375.8312,2522270.8919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1330.00,00:22:10.00,GPS,0,4,4637951.8465,121208.9048,4362374.9808,2522270.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1335.00,00:22:15.00,GPS,0,4,4637951.7451,121208.4854,4362375.5422,2522270.1767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1340.00,00:22:20.00,GPS,0,4,4637952.0168,121208.6231,4362375.9018,2522270.3392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1345.00,00:22:25.00,GPS,0,4,4637953.8591,121208.9326,4362376.4170,2522271.8343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1350.00,00:22:30.00,GPS,0,4,4637952.0902,121208.8622,4362375.7619,2522270.5399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1355.00,00:22:35.00,GPS,0,4,4637952.0397,121208.5912,4362375.9145,2522270.5817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1360.00,00:22:40.00,GPS,0,4,4637951.9451,121208.8407,4362375.2901,2522270.3548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1365.00,00:22:45.00,GPS,0,4,4637952.5432,121208.8993,4362376.0835,2522271.3177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1370.00,00:22:50.00,GPS,0,4,4637951.7890,121208.7043,4362376.1136,2522270.6183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1375.00,00:22:55.00,GPS,0,4,4637951.6420,121209.0300,4362375.6173,2522270.3502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1380.00,00:23:00.00,GPS,0,4,4637952.9957,121209.0057,4362376.1508,2522271.4589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1385.00,00:23:05.00,GPS,0,4,4637951.2467,121208.9601,4362375.1251,2522270.1254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1390.00,00:23:10.00,GPS,0,4,4637953.0838,121209.1559,4362376.0262,2522271.0931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1395.00,00:23:15.00,GPS,0,4,4637951.9141,121208.7397,4362375.5416,2522270.5346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1400.00,00:23:20.00,GPS,0,4,4637952.6811,121209.0253,4362375.2565,2522270.8233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1405.00,00:23:25.00,GPS,0,4,4637953.0148,121209.0783,4362376.1898,2522271.4863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1410.00,00:23:30.00,GPS,0,4,4637952.1720,121208.5698,4362375.5850,2522270.5599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1415.00,00:23:35.00,GPS,0,4,4637952.4954,121208.8984,4362376.6532,2522271.4414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1420.00,00:23:40.00,GPS,0,4,4637951.1808,121209.2801,4362374.9159,2522270.0203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1425.00,00:23:45.00,GPS,0,4,4637951.6951,121208.6220,4362374.8535,2522270.2658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1430.00,00:23:50.00,GPS,0,4,4637952.4104,121209.0026,4362375.5432,2522270.7999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1435.00,00:23:55.00,GPS,0,4,4637951.5740,121208.7837,4362375.6435,2522270.6024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1440.00,00:24:00.00,GPS,0,4,4637950.6749,121208.4627,4362374.9016,2522269.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1445.00,00:24:05.00,GPS,0,4,4637951.9183,121208.7390,4362375.1653,2522270.5026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1450.00,00:24:10.00,GPS,0,4,4637951.1953,121208.3533,4362375.2454,2522270.1187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1455.00,00:24:15.00,GPS,0,4,4637952.5471,121208.7143,4362375.3207,2522270.9222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1460.00,00:24:20.00,GPS,0,4,4637951.8844,121208.4243,4362375.5033,2522270.6009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1465.00,00:24:25.00,GPS,0,4,4637952.4508,121208.6310,4362375.9563,2522271.1412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1470.00,00:24:30.00,GPS,0,4,4637952.1267,121208.1847,4362374.9781,2522270.2250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1475.00,00:24:35.00,GPS,0,4,4637951.5833,121208.7959,4362374.7135,2522270.0407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1480.00,00:24:40.00,GPS,0,4,4637951.4075,121208.8632,4362375.1027,2522270.3164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1485.00,00:24:45.00,GPS,0,4,4637952.7224,121208.9518,4362375.8945,2522271.0863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1490.00,00:24:50.00,GPS,0,4,4637951.8439,121208.7003,4362375.0509,2522270.2808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1495.00,00:24:55.00,GPS,0,4,4637952.5665,121208.7906,4362374.8557,2522270.4665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1500.00,00:25:00.00,GPS,0,4,4637952.4124,121208.6848,4362374.4356,2522270.5411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1505.00,00:25:05.00,GPS,0,4,4637952.0286,121208.6645,4362375.1252,2522270.4807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1510.00,00:25:10.00,GPS,0,4,4637952.4808,121209.0083,4362375.5301,2522270.8552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1515.00,00:25:15.00,GPS,0,4,4637953.2029,121208.8510,4362375.6893,2522271.2937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1520.00,00:25:20.00,GPS,0,4,4637952.9485,121208.8825,4362375.1828,2522270.9631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1525.00,00:25:25.00,GPS,0,4,4637952.3930,121208.4716,4362375.5562,2522270.6137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,1530.00,00:25:30.00,GPS,0,4,4637951.6568,121208.0972,4362374.8897,2522270.0570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
